"ensembl_gene_id" "entrezgene_id"
"36151" "ENSDARG00000116864" NA
"36152" "ENSDARG00000110764" 101883702
"36153" "ENSDARG00000110652" 449992
"36154" "ENSDARG00000086691" 797196
"36155" "ENSDARG00000117162" 100006238
"36156" "ENSDARG00000016649" 436642
"36157" "ENSDARG00000112945" 559639
"36158" "ENSDARG00000115690" 450029
"36159" "ENSDARG00000111409" 791163
"36160" "ENSDARG00000114329" NA
"36161" "ENSDARG00000076679" 101885257
"36162" "ENSDARG00000105175" NA
"36163" "ENSDARG00000106504" NA
"36164" "ENSDARG00000115009" NA
"36165" "ENSDARG00000082273" NA
"36166" "ENSDARG00000082587" NA
"36167" "ENSDARG00000116531" NA
"36168" "ENSDARG00000111495" 541475
"36169" "ENSDARG00000116573" NA
"36170" "ENSDARG00000078416" 564934
"36171" "ENSDARG00000114312" NA
"36172" "ENSDARG00000112217" NA
"36173" "ENSDARG00000114259" NA
"36174" "ENSDARG00000112963" 100005469
"36175" "ENSDARG00000106236" NA
"36176" "ENSDARG00000111356" NA
"36177" "ENSDARG00000076221" 100006523
"36178" "ENSDARG00000110622" 445283
"36179" "ENSDARG00000114921" NA
"36180" "ENSDARG00000019810" 406512
"36181" "ENSDARG00000115177" NA
"36182" "ENSDARG00000082321" NA
"36183" "ENSDARG00000110402" 474327
"36184" "ENSDARG00000110765" NA
"36185" "ENSDARG00000083424" NA
"36186" "ENSDARG00000112361" NA
"36187" "ENSDARG00000113958" NA
"36188" "ENSDARG00000105912" NA
"36189" "ENSDARG00000107397" NA
"36190" "ENSDARG00000115717" 100534660
"36191" "ENSDARG00000080774" NA
"36192" "ENSDARG00000114018" 100000615
"36193" "ENSDARG00000102882" NA
"36194" "ENSDARG00000108578" NA
"36195" "ENSDARG00000013134" 100331800
"36196" "ENSDARG00000115976" NA
"36197" "ENSDARG00000111176" 100331911
"36198" "ENSDARG00000110381" 795414
"36199" "ENSDARG00000111699" NA
"36200" "ENSDARG00000114301" 568986
"36201" "ENSDARG00000101089" 58141
"36202" "ENSDARG00000113773" 570062
"36203" "ENSDARG00000059349" 553661
"36204" "ENSDARG00000109512" 100329813
"36205" "ENSDARG00000016227" 100150607
"36206" "ENSDARG00000009170" 100036549
"36207" "ENSDARG00000116836" 323315
"36208" "ENSDARG00000111454" NA
"36209" "ENSDARG00000116315" 100148851
"36210" "ENSDARG00000115252" 561410
"36211" "ENSDARG00000113614" NA
"36212" "ENSDARG00000111522" NA
"36213" "ENSDARG00000115898" NA
"36214" "ENSDARG00000110265" NA
"36215" "ENSDARG00000110942" 368223
"36216" "ENSDARG00000079639" 561451
"36217" "ENSDARG00000116717" NA
"36218" "ENSDARG00000115099" 337670
"36219" "ENSDARG00000109940" NA
"36220" "ENSDARG00000075113" 792333
"36221" "ENSDARG00000112807" 100861452
"36222" "ENSDARG00000067592" NA
"36223" "ENSDARG00000116488" 560773
"36224" "ENSDARG00000089177" 692332
"36225" "ENSDARG00000042742" 550577
"36226" "ENSDARG00000116833" 110438269
"36227" "ENSDARG00000059613" 559391
"36228" "ENSDARG00000113565" NA
"36229" "ENSDARG00000099693" 567472
"36230" "ENSDARG00000088039" NA
"36231" "ENSDARG00000110026" 571287
"36232" "ENSDARG00000043514" 557628
"36233" "ENSDARG00000109879" 563551
"36234" "ENSDARG00000099301" 394013
"36235" "ENSDARG00000114451" NA
"36236" "ENSDARG00000028469" 571285
"36237" "ENSDARG00000110817" 246726
"36238" "ENSDARG00000109218" 568182
"36239" "ENSDARG00000105234" 103909334
"36240" "ENSDARG00000116920" NA
"36241" "ENSDARG00000067784" 101885761
"36242" "ENSDARG00000109586" 404045
"36243" "ENSDARG00000101112" 100535468
"36244" "ENSDARG00000112919" 447893
"36245" "ENSDARG00000111677" 393774
"36246" "ENSDARG00000114062" 100005939
"36247" "ENSDARG00000111013" NA
"36248" "ENSDARG00000100854" 100535764
"36249" "ENSDARG00000115743" 100004674
"36250" "ENSDARG00000109409" 110439046
"36251" "ENSDARG00000111040" NA
"36252" "ENSDARG00000113662" 406352
"36253" "ENSDARG00000113188" NA
"36254" "ENSDARG00000109683" NA
"36255" "ENSDARG00000109351" 100006345
"36256" "ENSDARG00000113944" 797398
"36257" "ENSDARG00000115487" 560066
"36258" "ENSDARG00000103543" 797361
"36259" "ENSDARG00000088219" NA
"36260" "ENSDARG00000102580" 100330257
"36261" "ENSDARG00000104569" NA
"36262" "ENSDARG00000109601" NA
"36263" "ENSDARG00000069056" 393663
"36264" "ENSDARG00000110804" NA
"36265" "ENSDARG00000084966" NA
"36266" "ENSDARG00000109444" 797834
"36267" "ENSDARG00000112763" NA
"36268" "ENSDARG00000101781" NA
"36269" "ENSDARG00000080738" NA
"36270" "ENSDARG00000109088" NA
"36271" "ENSDARG00000105967" NA
"36272" "ENSDARG00000111452" 795317
"36273" "ENSDARG00000112376" NA
"36274" "ENSDARG00000115296" NA
"36275" "ENSDARG00000111632" NA
"36276" "ENSDARG00000114156" NA
"36277" "ENSDARG00000030753" 550330
"36278" "ENSDARG00000111188" 559958
"36279" "ENSDARG00000085713" NA
"36280" "ENSDARG00000094770" 108181196
"36281" "ENSDARG00000113440" 797002
"36282" "ENSDARG00000112568" NA
"36283" "ENSDARG00000107913" NA
"36284" "ENSDARG00000089602" NA
"36285" "ENSDARG00000110350" NA
"36286" "ENSDARG00000074790" 334006
"36287" "ENSDARG00000106802" NA
"36288" "ENSDARG00000116881" NA
"36289" "ENSDARG00000112857" NA
"36290" "ENSDARG00000084540" NA
"36291" "ENSDARG00000031534" NA
"36292" "ENSDARG00000114466" NA
"36293" "ENSDARG00000083378" NA
"36294" "ENSDARG00000100874" NA
"36295" "ENSDARG00000116130" NA
"36296" "ENSDARG00000115794" NA
"36297" "ENSDARG00000109479" NA
"36298" "ENSDARG00000085140" NA
"36299" "ENSDARG00000114190" 110437868
"36300" "ENSDARG00000100989" NA
"36301" "ENSDARG00000116611" NA
"36302" "ENSDARG00000113734" NA
"36303" "ENSDARG00000112943" 100536657
"36304" "ENSDARG00000112440" NA
"36305" "ENSDARG00000111514" NA
"36306" "ENSDARG00000112182" NA
"36307" "ENSDARG00000084803" NA
"36308" "ENSDARG00000111090" NA
"36309" "ENSDARG00000105888" NA
"36310" "ENSDARG00000107158" NA
"36311" "ENSDARG00000086853" 768165
"36312" "ENSDARG00000116691" NA
"36313" "ENSDARG00000110330" NA
"36314" "ENSDARG00000069608" 100332334
"36315" "ENSDARG00000113273" 564970
"36316" "ENSDARG00000109508" NA
"36317" "ENSDARG00000116078" NA
"36318" "ENSDARG00000112804" NA
"36319" "ENSDARG00000111187" NA
"36320" "ENSDARG00000085166" NA
"36321" "ENSDARG00000107988" NA
"36322" "ENSDARG00000110081" NA
"36323" "ENSDARG00000087060" NA
"36324" "ENSDARG00000080636" NA
"36325" "ENSDARG00000103431" NA
"36326" "ENSDARG00000108937" 100000713
"36327" "ENSDARG00000106670" NA
"36328" "ENSDARG00000084797" NA
"36329" "ENSDARG00000087770" NA
"36330" "ENSDARG00000102302" NA
"36331" "ENSDARG00000081623" NA
"36332" "ENSDARG00000110151" NA
"36333" "ENSDARG00000106858" NA
"36334" "ENSDARG00000105029" 100333482
"36335" "ENSDARG00000081284" 100033606
"36336" "ENSDARG00000099240" 100009646
"36337" "ENSDARG00000106838" 100310768
"36338" "ENSDARG00000110681" NA
"36339" "ENSDARG00000113089" 100033511
"36340" "ENSDARG00000100467" 571426
"36341" "ENSDARG00000113324" NA
"36342" "ENSDARG00000114849" 352921
"36343" "ENSDARG00000115503" NA
"36344" "ENSDARG00000092026" 100003631
"36345" "ENSDARG00000023916" NA
"36346" "ENSDARG00000111307" 562014
"36347" "ENSDARG00000109930" 793666
"36348" "ENSDARG00000058716" 560225
"36349" "ENSDARG00000112022" 387258
"36350" "ENSDARG00000101961" 503769
"36351" "ENSDARG00000114712" NA
"36352" "ENSDARG00000113675" 560847
"36353" "ENSDARG00000098439" 548341
"36354" "ENSDARG00000109534" 795480
"36355" "ENSDARG00000112335" 492793
"36356" "ENSDARG00000109366" NA
"36357" "ENSDARG00000116093" 81595
"36358" "ENSDARG00000112052" 108185504
"36359" "ENSDARG00000035763" 554130
"36360" "ENSDARG00000107283" NA
"36361" "ENSDARG00000109389" 557459
"36362" "ENSDARG00000056767" 564266
"36363" "ENSDARG00000116743" 327020
"36364" "ENSDARG00000111561" 799716
"36365" "ENSDARG00000111941" 80374
"36366" "ENSDARG00000113851" NA
"36367" "ENSDARG00000115208" NA
"36368" "ENSDARG00000057940" 553277
"36369" "ENSDARG00000112351" 324047
"36370" "ENSDARG00000112446" 100333060
"36371" "ENSDARG00000110059" 393352
"36372" "ENSDARG00000115786" 337191
"36373" "ENSDARG00000113317" 564982
"36374" "ENSDARG00000115909" 560697
"36375" "ENSDARG00000075851" 571744
"36376" "ENSDARG00000054641" 571146
"36377" "ENSDARG00000104631" NA
"36378" "ENSDARG00000115350" 100002038
"36379" "ENSDARG00000113142" NA
"36380" "ENSDARG00000115509" 334219
"36381" "ENSDARG00000116832" NA
"36382" "ENSDARG00000110211" 100004611
"36383" "ENSDARG00000111552" NA
"36384" "ENSDARG00000034598" NA
"36385" "ENSDARG00000053062" 796202
"36386" "ENSDARG00000052646" 793961
"36387" "ENSDARG00000113987" 30578
"36388" "ENSDARG00000115892" 560056
"36389" "ENSDARG00000110894" NA
"36390" "ENSDARG00000113533" NA
"36391" "ENSDARG00000010945" 335032
"36392" "ENSDARG00000114037" 777620
"36393" "ENSDARG00000113359" 334519
"36394" "ENSDARG00000089076" 555470
"36395" "ENSDARG00000117154" 560000
"36396" "ENSDARG00000099390" NA
"36397" "ENSDARG00000111025" 559966
"36398" "ENSDARG00000114591" 100329748
"36399" "ENSDARG00000100321" NA
"36400" "ENSDARG00000111047" 560235
"36401" "ENSDARG00000113234" NA
"36402" "ENSDARG00000103985" 798229
"36403" "ENSDARG00000007824" 497465
"36404" "ENSDARG00000060549" 100332538
"36405" "ENSDARG00000114075" 325033
"36406" "ENSDARG00000099663" 326962
"36407" "ENSDARG00000026400" 404608
"36408" "ENSDARG00000113389" 101883679
"36409" "ENSDARG00000110718" 393744
"36410" "ENSDARG00000113112" NA
"36411" "ENSDARG00000100364" 100537553
"36412" "ENSDARG00000115351" 794398
"36413" "ENSDARG00000101956" NA
"36414" "ENSDARG00000060054" 566102
"36415" "ENSDARG00000058775" 797890
"36416" "ENSDARG00000116229" 100037314
"36417" "ENSDARG00000110568" 567001
"36418" "ENSDARG00000102050" 100001113
"36419" "ENSDARG00000117052" NA
"36420" "ENSDARG00000003803" NA
"36421" "ENSDARG00000099161" 402988
"36422" "ENSDARG00000111912" 100861460
"36423" "ENSDARG00000116843" NA
"36424" "ENSDARG00000111408" NA
"36425" "ENSDARG00000087040" 100887821
"36426" "ENSDARG00000114212" 336069
"36427" "ENSDARG00000109439" 550420
"36428" "ENSDARG00000006640" 64603
"36429" "ENSDARG00000116846" 245701
"36430" "ENSDARG00000052114" 570024
"36431" "ENSDARG00000109744" NA
"36432" "ENSDARG00000112485" 556934
"36433" "ENSDARG00000027600" 393165
"36434" "ENSDARG00000074082" 100006305
"36435" "ENSDARG00000099138" 797384
"36436" "ENSDARG00000113197" 393133
"36437" "ENSDARG00000109451" 556322
"36438" "ENSDARG00000116804" NA
"36439" "ENSDARG00000113461" NA
"36440" "ENSDARG00000059870" 767784
"36441" "ENSDARG00000101926" 445160
"36442" "ENSDARG00000113650" NA
"36443" "ENSDARG00000098972" 450009
"36444" "ENSDARG00000110396" 550586
"36445" "ENSDARG00000015879" 60637
"36446" "ENSDARG00000076870" 567949
"36447" "ENSDARG00000101754" NA
"36448" "ENSDARG00000112504" 30197
"36449" "ENSDARG00000103702" 368816
"36450" "ENSDARG00000037079" 678564
"36451" "ENSDARG00000109810" NA
"36452" "ENSDARG00000104302" NA
"36453" "ENSDARG00000037145" 557499
"36454" "ENSDARG00000075933" 394181
"36455" "ENSDARG00000116219" NA
"36456" "ENSDARG00000100202" NA
"36457" "ENSDARG00000020794" 114415
"36458" "ENSDARG00000116119" 100537679
"36459" "ENSDARG00000114852" NA
"36460" "ENSDARG00000090398" 100536162
"36461" "ENSDARG00000078364" 570571
"36462" "ENSDARG00000115005" NA
"36463" "ENSDARG00000109447" 449803
"36464" "ENSDARG00000104524" 101885237
"36465" "ENSDARG00000099325" 100884135
"36466" "ENSDARG00000115966" 794088
"36467" "ENSDARG00000071588" NA
"36468" "ENSDARG00000012005" 724012
"36469" "ENSDARG00000114769" 568776
"36470" "ENSDARG00000105237" 100537329
"36471" "ENSDARG00000109461" 564991
"36472" "ENSDARG00000103108" 100331938
"36473" "ENSDARG00000103200" 570589
"36474" "ENSDARG00000110827" 110438815
"36475" "ENSDARG00000112227" 556673
"36476" "ENSDARG00000112529" NA
"36477" "ENSDARG00000111907" 360150
"36478" "ENSDARG00000103152" NA
"36479" "ENSDARG00000107312" NA
"36480" "ENSDARG00000110235" NA
"36481" "ENSDARG00000115508" 558732
"36482" "ENSDARG00000105865" NA
"36483" "ENSDARG00000102444" NA
"36484" "ENSDARG00000114367" 402933
"36485" "ENSDARG00000116892" 568308
"36486" "ENSDARG00000111045" NA
"36487" "ENSDARG00000108752" NA
"36488" "ENSDARG00000098059" NA
"36489" "ENSDARG00000111286" NA
"36490" "ENSDARG00000020976" 553697
"36491" "ENSDARG00000100482" 767699
"36492" "ENSDARG00000111149" NA
"36493" "ENSDARG00000107462" NA
"36494" "ENSDARG00000117081" NA
"36495" "ENSDARG00000111752" NA
"36496" "ENSDARG00000111833" NA
"36497" "ENSDARG00000081015" NA
"36498" "ENSDARG00000084089" NA
"36499" "ENSDARG00000115782" NA
"36500" "ENSDARG00000103846" 378848
"36501" "ENSDARG00000085131" NA
"36502" "ENSDARG00000112298" 565743
"36503" "ENSDARG00000100748" NA
"36504" "ENSDARG00000113929" NA
"36505" "ENSDARG00000084414" NA
"36506" "ENSDARG00000083325" NA
"36507" "ENSDARG00000084957" NA
"36508" "ENSDARG00000082165" NA
"36509" "ENSDARG00000107174" NA
"36510" "ENSDARG00000060263" 569386
"36511" "ENSDARG00000103355" NA
"36512" "ENSDARG00000109985" NA
"36513" "ENSDARG00000112538" NA
"36514" "ENSDARG00000081779" 100033770
"36515" "ENSDARG00000083280" 100033546
"36516" "ENSDARG00000087013" 100144772
"36517" "ENSDARG00000080188" NA
"36518" "ENSDARG00000083420" 100033709
"36519" "ENSDARG00000108287" NA
"36520" "ENSDARG00000082897" NA
"36521" "ENSDARG00000113075" 393330
"36522" "ENSDARG00000085052" NA
"36523" "ENSDARG00000106867" NA
"36524" "ENSDARG00000085630" NA
"36525" "ENSDARG00000116971" NA
"36526" "ENSDARG00000085384" NA
"36527" "ENSDARG00000111427" 553807
"36528" "ENSDARG00000083063" NA
"36529" "ENSDARG00000080276" NA
"36530" "ENSDARG00000109445" NA
"36531" "ENSDARG00000107309" NA
"36532" "ENSDARG00000115765" NA
"36533" "ENSDARG00000082787" NA
"36534" "ENSDARG00000085301" NA
"36535" "ENSDARG00000116376" NA
"36536" "ENSDARG00000111325" 100033463
"36537" "ENSDARG00000111325" 100033464
"36538" "ENSDARG00000111325" 100033795
"36539" "ENSDARG00000110617" NA
"36540" "ENSDARG00000113120" 110438256
"36541" "ENSDARG00000113532" 100307085
"36542" "ENSDARG00000115122" NA
"36543" "ENSDARG00000109322" NA
"36544" "ENSDARG00000113679" 557817
"36545" "ENSDARG00000082607" NA
"36546" "ENSDARG00000085332" NA
"36547" "ENSDARG00000103940" 100536668
"36548" "ENSDARG00000110446" NA
"36549" "ENSDARG00000115044" NA
"36550" "ENSDARG00000098695" 100334859
"36551" "ENSDARG00000100441" NA
"36552" "ENSDARG00000113792" 334936
"36553" "ENSDARG00000110472" NA
"36554" "ENSDARG00000116497" 100002455
"36555" "ENSDARG00000100793" NA
"36556" "ENSDARG00000085861" NA
"36557" "ENSDARG00000111145" NA
"36558" "ENSDARG00000111256" 436977
"36559" "ENSDARG00000113872" NA
"36560" "ENSDARG00000087265" 103910699
"36561" "ENSDARG00000113131" NA
"36562" "ENSDARG00000105050" 562395
"36563" "ENSDARG00000092139" 108184028
"36564" "ENSDARG00000112413" NA
"36565" "ENSDARG00000081891" 114483322
"36566" "ENSDARG00000115143" NA
"36567" "ENSDARG00000112831" 101884305
"36568" "ENSDARG00000083495" 100033642
"36569" "ENSDARG00000110092" NA
"36570" "ENSDARG00000111441" 100884149
"36571" "ENSDARG00000110445" 100033463
"36572" "ENSDARG00000110445" 100033464
"36573" "ENSDARG00000114824" 192311
"36574" "ENSDARG00000104339" 100535713
"36575" "ENSDARG00000104442" 555739
"36576" "ENSDARG00000114369" 793278
"36577" "ENSDARG00000101482" 406339
"36578" "ENSDARG00000106991" NA
"36579" "ENSDARG00000115433" 100334961
"36580" "ENSDARG00000112847" NA
"36581" "ENSDARG00000079636" 100126028
"36582" "ENSDARG00000116936" 321619
"36583" "ENSDARG00000111521" 555569
"36584" "ENSDARG00000086708" NA
"36585" "ENSDARG00000063437" 751644
"36586" "ENSDARG00000110223" 406291
"36587" "ENSDARG00000101663" NA
"36588" "ENSDARG00000085297" NA
"36589" "ENSDARG00000109664" NA
"36590" "ENSDARG00000115802" NA
"36591" "ENSDARG00000113855" 571912
"36592" "ENSDARG00000116007" NA
"36593" "ENSDARG00000081715" NA
"36594" "ENSDARG00000107888" NA
"36595" "ENSDARG00000115714" 321220
"36596" "ENSDARG00000115049" NA
"36597" "ENSDARG00000110410" NA
"36598" "ENSDARG00000080942" NA
"36599" "ENSDARG00000106433" NA
"36600" "ENSDARG00000114890" 58069
"36601" "ENSDARG00000114931" NA
"36602" "ENSDARG00000116753" NA
"36603" "ENSDARG00000081470" NA
"36604" "ENSDARG00000114489" 445382
"36605" "ENSDARG00000114424" NA
"36606" "ENSDARG00000115338" NA
"36607" "ENSDARG00000111392" NA
"36608" "ENSDARG00000107507" NA
"36609" "ENSDARG00000111010" 564522
"36610" "ENSDARG00000114373" NA
"36611" "ENSDARG00000115725" NA
"36612" "ENSDARG00000113432" NA
"36613" "ENSDARG00000085696" NA
"36614" "ENSDARG00000083487" NA
"36615" "ENSDARG00000112005" 569769
"36616" "ENSDARG00000117129" NA
"36617" "ENSDARG00000081785" 100033534
"36618" "ENSDARG00000112415" 567414
"36619" "ENSDARG00000082168" NA
"36620" "ENSDARG00000081303" NA
"36621" "ENSDARG00000114218" 557112
"36622" "ENSDARG00000115158" NA
"36623" "ENSDARG00000115095" 556216
"36624" "ENSDARG00000110977" 724010
"36625" "ENSDARG00000112399" 567417
"36626" "ENSDARG00000029331" 368510
"36627" "ENSDARG00000092308" NA
"36628" "ENSDARG00000115984" NA
"36629" "ENSDARG00000112964" 572355
"36630" "ENSDARG00000109362" 445087
"36631" "ENSDARG00000100385" 403024
"36632" "ENSDARG00000031150" 553722
"36633" "ENSDARG00000100415" NA
"36634" "ENSDARG00000109797" 569395
"36635" "ENSDARG00000116973" 323679
"36636" "ENSDARG00000111595" NA
"36637" "ENSDARG00000112121" 564712
"36638" "ENSDARG00000110741" 570368
"36639" "ENSDARG00000114400" 567817
"36640" "ENSDARG00000060734" 30620
"36641" "ENSDARG00000060734" 571540
"36642" "ENSDARG00000109578" 406701
"36643" "ENSDARG00000101306" 445041
"36644" "ENSDARG00000113249" 568653
"36645" "ENSDARG00000112617" 30628
"36646" "ENSDARG00000109977" 100003444
"36647" "ENSDARG00000111735" 324048
"36648" "ENSDARG00000114122" 798354
"36649" "ENSDARG00000114970" 100150965
"36650" "ENSDARG00000116371" 794997
"36651" "ENSDARG00000112185" 553206
"36652" "ENSDARG00000110567" 561891
"36653" "ENSDARG00000087961" 567678
"36654" "ENSDARG00000115556" 568340
"36655" "ENSDARG00000116651" 100000711
"36656" "ENSDARG00000038728" 100136851
"36657" "ENSDARG00000117193" NA
"36658" "ENSDARG00000113518" 30037
"36659" "ENSDARG00000111354" 393228
"36660" "ENSDARG00000114694" 100038796
"36661" "ENSDARG00000052427" 777640
"36662" "ENSDARG00000040921" NA
"36663" "ENSDARG00000112551" 394143
"36664" "ENSDARG00000116356" NA
"36665" "ENSDARG00000103450" NA
"36666" "ENSDARG00000109673" 751696
"36667" "ENSDARG00000112533" 797423
"36668" "ENSDARG00000008010" 100004081
"36669" "ENSDARG00000088514" 794315
"36670" "ENSDARG00000117136" 493610
"36671" "ENSDARG00000114444" NA
"36672" "ENSDARG00000110816" 405777
"36673" "ENSDARG00000116845" NA
"36674" "ENSDARG00000091359" 100007608
"36675" "ENSDARG00000113590" 393510
"36676" "ENSDARG00000016213" 556557
"36677" "ENSDARG00000113303" NA
"36678" "ENSDARG00000111150" 100884159
"36679" "ENSDARG00000021789" 548602
"36680" "ENSDARG00000114324" 393541
"36681" "ENSDARG00000105452" 795761
"36682" "ENSDARG00000111603" 565825
"36683" "ENSDARG00000078703" 559236
"36684" "ENSDARG00000111141" 334296
"36685" "ENSDARG00000116059" NA
"36686" "ENSDARG00000114457" 326944
"36687" "ENSDARG00000101969" 101886159
"36688" "ENSDARG00000115266" 393237
"36689" "ENSDARG00000069895" 101884429
"36690" "ENSDARG00000110575" 565706
"36691" "ENSDARG00000113557" 556719
"36692" "ENSDARG00000101693" NA
"36693" "ENSDARG00000115337" 557798
"36694" "ENSDARG00000109723" 415219
"36695" "ENSDARG00000110545" NA
"36696" "ENSDARG00000115927" 556778
"36697" "ENSDARG00000112865" 558525
"36698" "ENSDARG00000028082" 436608
"36699" "ENSDARG00000037195" 560609
"36700" "ENSDARG00000113453" 560522
"36701" "ENSDARG00000109527" NA
"36702" "ENSDARG00000111896" 406844
"36703" "ENSDARG00000080109" NA
"36704" "ENSDARG00000104602" NA
"36705" "ENSDARG00000104448" 404617
"36706" "ENSDARG00000110936" NA
"36707" "ENSDARG00000104420" NA
"36708" "ENSDARG00000111898" 436877
"36709" "ENSDARG00000116398" 792196
"36710" "ENSDARG00000114644" NA
"36711" "ENSDARG00000113701" NA
"36712" "ENSDARG00000081177" NA
"36713" "ENSDARG00000113438" 101886891
"36714" "ENSDARG00000110752" 799094
"36715" "ENSDARG00000115719" NA
"36716" "ENSDARG00000098473" NA
"36717" "ENSDARG00000109518" 559723
"36718" "ENSDARG00000110338" NA
"36719" "ENSDARG00000070378" 100170201
"36720" "ENSDARG00000115092" NA
"36721" "ENSDARG00000113097" 110438920
"36722" "ENSDARG00000111412" NA
"36723" "ENSDARG00000109575" NA
"36724" "ENSDARG00000113667" 492468
"36725" "ENSDARG00000081240" NA
"36726" "ENSDARG00000112996" NA
"36727" "ENSDARG00000100436" 103911065
"36728" "ENSDARG00000107059" NA
"36729" "ENSDARG00000112577" NA
"36730" "ENSDARG00000109258" 100334576
"36731" "ENSDARG00000113297" NA
"36732" "ENSDARG00000111868" 799229
"36733" "ENSDARG00000112636" NA
"36734" "ENSDARG00000109765" NA
"36735" "ENSDARG00000113840" NA
"36736" "ENSDARG00000023394" 406287
"36737" "ENSDARG00000083638" NA
"36738" "ENSDARG00000008164" 799840
"36739" "ENSDARG00000098429" NA
"36740" "ENSDARG00000115728" 561775
"36741" "ENSDARG00000113665" NA
"36742" "ENSDARG00000081431" NA
"36743" "ENSDARG00000054898" 751754
"36744" "ENSDARG00000106671" NA
"36745" "ENSDARG00000099937" NA
"36746" "ENSDARG00000109767" NA
"36747" "ENSDARG00000110142" NA
"36748" "ENSDARG00000113787" 30717
"36749" "ENSDARG00000080489" 100216521
"36750" "ENSDARG00000080758" 100628779
"36751" "ENSDARG00000074676" 556426
"36752" "ENSDARG00000013390" NA
"36753" "ENSDARG00000080599" 100033592
"36754" "ENSDARG00000109277" 402807
"36755" "ENSDARG00000104603" NA
"36756" "ENSDARG00000103352" 100033550
"36757" "ENSDARG00000116684" NA
"36758" "ENSDARG00000103521" 550371
"36759" "ENSDARG00000113931" 110438965
"36760" "ENSDARG00000070053" 100142648
"36761" "ENSDARG00000116243" 564928
"36762" "ENSDARG00000035388" NA
"36763" "ENSDARG00000114045" NA
"36764" "ENSDARG00000027824" NA
"36765" "ENSDARG00000110326" NA
"36766" "ENSDARG00000116102" 405774
"36767" "ENSDARG00000114191" NA
"36768" "ENSDARG00000101645" 100329855
"36769" "ENSDARG00000116332" 30120
"36770" "ENSDARG00000113325" 447877
"36771" "ENSDARG00000102618" NA
"36772" "ENSDARG00000115568" 566347
"36773" "ENSDARG00000098465" 100003714
"36774" "ENSDARG00000110229" NA
"36775" "ENSDARG00000098355" 393675
"36776" "ENSDARG00000098256" 101882496
"36777" "ENSDARG00000114321" 497640
"36778" "ENSDARG00000114130" 100000085
"36779" "ENSDARG00000039960" 110437773
"36780" "ENSDARG00000111991" 100037375
"36781" "ENSDARG00000109782" 553412
"36782" "ENSDARG00000106072" NA
"36783" "ENSDARG00000113264" 570298
"36784" "ENSDARG00000110306" 30267
"36785" "ENSDARG00000114570" NA
"36786" "ENSDARG00000105854" NA
"36787" "ENSDARG00000106121" NA
"36788" "ENSDARG00000109980" 550390
"36789" "ENSDARG00000112624" 795141
"36790" "ENSDARG00000106217" NA
"36791" "ENSDARG00000083266" NA
"36792" "ENSDARG00000082252" NA
"36793" "ENSDARG00000114469" 565315
"36794" "ENSDARG00000108730" NA
"36795" "ENSDARG00000110595" NA
"36796" "ENSDARG00000111972" NA
"36797" "ENSDARG00000101834" NA
"36798" "ENSDARG00000106077" NA
"36799" "ENSDARG00000077645" 799848
"36800" "ENSDARG00000114110" 100093706
"36801" "ENSDARG00000108294" NA
"36802" "ENSDARG00000102167" 664750
"36803" "ENSDARG00000114308" NA
"36804" "ENSDARG00000083529" NA
"36805" "ENSDARG00000113622" NA
"36806" "ENSDARG00000115264" NA
"36807" "ENSDARG00000116291" NA
"36808" "ENSDARG00000109989" 568270
"36809" "ENSDARG00000106791" NA
"36810" "ENSDARG00000082242" NA
"36811" "ENSDARG00000111903" NA
"36812" "ENSDARG00000098779" NA
"36813" "ENSDARG00000109348" 100003383
"36814" "ENSDARG00000110413" 561971
"36815" "ENSDARG00000111594" NA
"36816" "ENSDARG00000113703" NA
"36817" "ENSDARG00000113733" NA
"36818" "ENSDARG00000111925" 368326
"36819" "ENSDARG00000102723" NA
"36820" "ENSDARG00000114989" 100004718
"36821" "ENSDARG00000116142" 30189
"36822" "ENSDARG00000103968" NA
"36823" "ENSDARG00000109708" NA
"36824" "ENSDARG00000068589" 572200
"36825" "ENSDARG00000112225" NA
"36826" "ENSDARG00000081190" 100033650
"36827" "ENSDARG00000081224" 100033597
"36828" "ENSDARG00000088160" NA
"36829" "ENSDARG00000116268" NA
"36830" "ENSDARG00000114439" NA
"36831" "ENSDARG00000116554" 445482
"36832" "ENSDARG00000111701" 393492
"36833" "ENSDARG00000077715" 100334689
"36834" "ENSDARG00000099092" 797658
"36835" "ENSDARG00000076299" NA
"36836" "ENSDARG00000111789" NA
"36837" "ENSDARG00000112566" 100002125
"36838" "ENSDARG00000109942" 449837
"36839" "ENSDARG00000103973" 103910028
"36840" "ENSDARG00000099481" 678551
"36841" "ENSDARG00000057736" 566425
"36842" "ENSDARG00000115522" 792391
"36843" "ENSDARG00000109290" 677744
"36844" "ENSDARG00000098989" 101885160
"36845" "ENSDARG00000110232" 100318736
"36846" "ENSDARG00000104687" 445158
"36847" "ENSDARG00000114422" NA
"36848" "ENSDARG00000110317" 567691
"36849" "ENSDARG00000111671" 560421
"36850" "ENSDARG00000115053" NA
"36851" "ENSDARG00000109474" 492707
"36852" "ENSDARG00000077760" 550273
"36853" "ENSDARG00000056797" 100002802
"36854" "ENSDARG00000111643" NA
"36855" "ENSDARG00000110507" 560827
"36856" "ENSDARG00000115860" 569210
"36857" "ENSDARG00000110013" NA
"36858" "ENSDARG00000100152" 100535414
"36859" "ENSDARG00000088984" 563066
